stop_id,feature_type,feature_name
8761,6000,Crosswalk near stop
8761,6000,Curb ramp near stop
8761,6000,Pavement at front door
8761,6000,Lighting at stop
8761,6000,Sidewalk at stop
8761,6000,Garbage Can
8762,6000,Pavement at back door
8762,6000,Bench near stop
8762,6000,Crosswalk near stop
8762,6000,Curb ramp near stop
8762,6000,Pavement at front door
8762,6000,Lighting at stop
8762,6000,Protection from the weather
8762,6000,Sidewalk at stop
8762,6000,Garbage Can
8763,6000,Pavement at back door
8763,6000,Schedule display
8763,6000,Curb ramp near stop
8763,6000,Pavement at front door
8763,6000,Lighting at stop
8763,6000,Sidewalk at stop
8764,6000,Schedule display
8764,6000,Lighting at stop
8770,6000,Pavement at back door
8770,6000,Schedule display
8770,6000,Bench near stop
8770,6000,Pavement at front door
8770,6000,Lighting at stop
8770,6000,Sidewalk at stop
8776,6000,Pavement at back door
8776,6000,Schedule display
8776,6000,Crosswalk near stop
8776,6000,Curb ramp near stop
8776,6000,Pavement at front door
8776,6000,Lighting at stop
8776,6000,Sidewalk at stop
8776,6000,Traffic signal
8779,6000,Pavement at back door
8779,6000,Schedule display
8779,6000,Bench near stop
8779,6000,Curb ramp near stop
8779,6000,Pavement at front door
8779,6000,Sidewalk at stop
8788,6000,Pavement at back door
8788,6000,Schedule display
8788,6000,Curb ramp near stop
8788,6000,Pavement at front door
8788,6000,Lighting at stop
8788,6000,Sidewalk at stop
8792,6000,Pavement at back door
8792,6000,Schedule display
8792,6000,Bench near stop
8792,6000,Crosswalk near stop
8792,6000,Curb ramp near stop
8792,6000,Pavement at front door
8792,6000,Lighting at stop
8792,6000,Lighting at stop
8792,6000,Shelter
8792,6000,Sidewalk at stop
8792,6000,Garbage Can
8792,6000,Traffic signal
8795,6000,Schedule display
8798,6000,Pavement at back door
8798,6000,Schedule display
8798,6000,Crosswalk near stop
8798,6000,Curb ramp near stop
8798,6000,Pavement at front door
8798,6000,Sidewalk at stop
8798,6000,Traffic signal
8799,6000,Pavement at back door
8799,6000,Schedule display
8799,6000,Bench near stop
8799,6000,Bench near stop
8799,6000,Crosswalk near stop
8799,6000,Curb ramp near stop
8799,6000,Pavement at front door
8799,6000,Lighting at stop
8799,6000,Lighting at stop
8799,6000,Shelter
8799,6000,Sidewalk at stop
8799,6000,Traffic signal
8800,6000,Pavement at back door
8800,6000,Schedule display
8800,6000,Pavement at front door
8800,6000,Sidewalk at stop
8802,6000,Pavement at back door
8802,6000,Schedule display
8802,6000,Bench near stop
8802,6000,Crosswalk near stop
8802,6000,Curb ramp near stop
8802,6000,Pavement at front door
8802,6000,Lighting at stop
8802,6000,Sidewalk at stop
8802,6000,Telephone near stop
8802,6000,Traffic signal
8808,6000,Pavement at back door
8808,6000,Schedule display
8808,6000,Pavement at front door
8808,6000,Lighting at stop
8808,6000,Sidewalk at stop
8809,6000,Pavement at back door
8809,6000,Schedule display
8809,6000,Crosswalk near stop
8809,6000,Pavement at front door
8809,6000,Sidewalk at stop
8812,6000,Pavement at back door
8812,6000,Schedule display
8812,6000,Bench near stop
8812,6000,Pavement at front door
8812,6000,Sidewalk at stop
8814,6000,Pavement at back door
8814,6000,Bench near stop
8814,6000,Crosswalk near stop
8814,6000,Curb ramp near stop
8814,6000,Pavement at front door
8814,6000,Lighting at stop
8814,6000,Sidewalk at stop
8814,6000,Telephone near stop
8814,6000,Traffic signal
8819,6000,Pavement at back door
8819,6000,Schedule display
8819,6000,Pavement at front door
8819,6000,Sidewalk at stop
8821,6000,Pavement at back door
8821,6000,Pavement at front door
8821,6000,Lighting at stop
8821,6000,Sidewalk at stop
8824,6000,Schedule display
8825,6000,Schedule display
8828,6000,Pavement at back door
8828,6000,Schedule display
8828,6000,Bench near stop
8828,6000,Pavement at front door
8828,6000,Sidewalk at stop
8830,6000,Schedule display
8830,6000,Crosswalk near stop
8830,6000,Curb ramp near stop
8830,6000,Pavement at front door
8830,6000,Sidewalk at stop
8830,6000,Traffic signal
8832,6000,Lighting at stop
8832,6000,Sidewalk at stop
8835,6000,Pavement at back door
8835,6000,Curb ramp near stop
8835,6000,Pavement at front door
8835,6000,Lighting at stop
8835,6000,Sidewalk at stop
8837,6000,Pavement at back door
8837,6000,Schedule display
8837,6000,Crosswalk near stop
8837,6000,Curb ramp near stop
8837,6000,Pavement at front door
8837,6000,Sidewalk at stop
8838,6000,Schedule display
8838,6000,Crosswalk near stop
8838,6000,Curb ramp near stop
8838,6000,Lighting at stop
8838,6000,Sidewalk at stop
8839,6000,Pavement at back door
8839,6000,Curb ramp near stop
8839,6000,Pavement at front door
8839,6000,Sidewalk at stop
8843,6000,Pavement at back door
8843,6000,Schedule display
8843,6000,Crosswalk near stop
8843,6000,Curb ramp near stop
8843,6000,Pavement at front door
8843,6000,Sidewalk at stop
8843,6000,Telephone near stop
8843,6000,Traffic signal
8844,6000,Pavement at back door
8844,6000,Schedule display
8844,6000,Pavement at front door
8844,6000,Lighting at stop
8844,6000,Sidewalk at stop
8845,6000,Pavement at back door
8845,6000,Pavement at front door
8845,6000,Sidewalk at stop
8850,6000,Curb ramp near stop
8850,6000,Sidewalk at stop
8851,6000,Pavement at back door
8851,6000,Schedule display
8851,6000,Pavement at front door
8851,6000,Sidewalk at stop
8854,6000,Schedule display
8854,6000,Lighting at stop
8854,6000,Sidewalk at stop
8857,6000,Pavement at back door
8857,6000,Schedule display
8857,6000,Pavement at front door
8857,6000,Lighting at stop
8857,6000,Sidewalk at stop
8860,6000,Pavement at back door
8860,6000,Schedule display
8860,6000,Bench near stop
8860,6000,Crosswalk near stop
8860,6000,Curb ramp near stop
8860,6000,Pavement at front door
8860,6000,Sidewalk at stop
8860,6000,Traffic signal
8875,6000,Pavement at back door
8875,6000,Crosswalk near stop
8875,6000,Curb ramp near stop
8875,6000,Pavement at front door
8875,6000,Sidewalk at stop
8875,6000,Traffic signal
8877,6000,Schedule display
8877,6000,Lighting at stop
8878,6000,Lighting at stop
8879,6000,Pavement at back door
8879,6000,Schedule display
8879,6000,Crosswalk near stop
8879,6000,Curb ramp near stop
8879,6000,Pavement at front door
8879,6000,Lighting at stop
8879,6000,Sidewalk at stop
8879,6000,Traffic signal
8880,6000,Schedule display
8880,6000,Lighting at stop
8881,6000,Pavement at back door
8881,6000,Schedule display
8881,6000,Pavement at front door
8881,6000,Lighting at stop
8881,6000,Sidewalk at stop
8883,6000,Pavement at back door
8883,6000,Schedule display
8883,6000,Lighting at stop
8884,6000,Pavement at back door
8884,6000,Schedule display
8884,6000,Bench near stop
8884,6000,Crosswalk near stop
8884,6000,Curb ramp near stop
8884,6000,Pavement at front door
8884,6000,Lighting at stop
8884,6000,Sidewalk at stop
8884,6000,Traffic signal
8886,6000,TransitTracker sign
8886,6000,Pavement at back door
8886,6000,Schedule display
8886,6000,Bench near stop
8886,6000,Crosswalk near stop
8886,6000,Curb ramp near stop
8886,6000,Pavement at front door
8886,6000,Lighting at stop
8886,6000,Shelter
8886,6000,Sidewalk at stop
8886,6000,Garbage Can
8886,6000,Traffic signal
8888,6000,Telephone near stop
8889,6000,Pavement at back door
8889,6000,Schedule display
8889,6000,Pavement at front door
8889,6000,Lighting at stop
8889,6000,Sidewalk at stop
8891,6000,Schedule display
8891,6000,Pavement at front door
8891,6000,Lighting at stop
8891,6000,Sidewalk at stop
8892,6000,Schedule display
8894,6000,Pavement at back door
8894,6000,Schedule display
8894,6000,Bench near stop
8894,6000,Crosswalk near stop
8894,6000,Curb ramp near stop
8894,6000,Pavement at front door
8894,6000,Lighting at stop
8894,6000,Shelter
8894,6000,Sidewalk at stop
8899,6000,Pavement at back door
8899,6000,Schedule display
8899,6000,Pavement at front door
8899,6000,Lighting at stop
8899,6000,Sidewalk at stop
8900,6000,Pavement at back door
8900,6000,Schedule display
8900,6000,Crosswalk near stop
8900,6000,Curb ramp near stop
8900,6000,Pavement at front door
8900,6000,Sidewalk at stop
8901,6000,Schedule display
8901,6000,Lighting at stop
8902,6000,Pavement at back door
8902,6000,Schedule display
8902,6000,Pavement at front door
8902,6000,Lighting at stop
8902,6000,Sidewalk at stop
8903,6000,Pavement at back door
8903,6000,Schedule display
8903,6000,Curb ramp near stop
8903,6000,Pavement at front door
8903,6000,Lighting at stop
8903,6000,Sidewalk at stop
8904,6000,Pavement at back door
8904,6000,Schedule display
8904,6000,Pavement at front door
8904,6000,Lighting at stop
8904,6000,Sidewalk at stop
8907,6000,Pavement at back door
8907,6000,Schedule display
8907,6000,Bench near stop
8907,6000,Crosswalk near stop
8907,6000,Curb ramp near stop
8907,6000,Pavement at front door
8907,6000,Lighting at stop
8907,6000,Sidewalk at stop
8907,6000,Traffic signal
8911,6000,Pavement at back door
8911,6000,Curb ramp near stop
8911,6000,Pavement at front door
8911,6000,Lighting at stop
8911,6000,Sidewalk at stop
8912,6000,Pavement at back door
8912,6000,Schedule display
8912,6000,Pavement at front door
8912,6000,Sidewalk at stop
8913,6000,Schedule display
8913,6000,Sidewalk at stop
8914,6000,Pavement at back door
8914,6000,Schedule display
8914,6000,Bench near stop
8914,6000,Crosswalk near stop
8914,6000,Curb ramp near stop
8914,6000,Pavement at front door
8914,6000,Shelter
8914,6000,Sidewalk at stop
8914,6000,Garbage Can
8915,6000,Pavement at back door
8915,6000,Schedule display
8915,6000,Pavement at front door
8915,6000,Sidewalk at stop
8917,6000,Pavement at back door
8917,6000,Schedule display
8917,6000,Bench near stop
8917,6000,Crosswalk near stop
8917,6000,Curb ramp near stop
8917,6000,Pavement at front door
8917,6000,Shelter
8917,6000,Sidewalk at stop
8918,6000,Pavement at back door
8918,6000,Schedule display
8918,6000,Bench near stop
8918,6000,Crosswalk near stop
8918,6000,Curb ramp near stop
8918,6000,Pavement at front door
8918,6000,Lighting at stop
8918,6000,Lighting at stop
8918,6000,Shelter
8918,6000,Sidewalk at stop
8918,6000,Traffic signal
8919,6000,Schedule display
8919,6000,Bench near stop
8919,6000,Pavement at front door
8919,6000,Lighting at stop
8919,6000,Sidewalk at stop
8920,6000,Pavement at back door
8920,6000,Bench near stop
8920,6000,Curb ramp near stop
8920,6000,Pavement at front door
8920,6000,Sidewalk at stop
8920,6000,Telephone near stop
8921,6000,Pavement at back door
8921,6000,Bench near stop
8921,6000,Crosswalk near stop
8921,6000,Curb ramp near stop
8921,6000,Pavement at front door
8921,6000,Lighting at stop
8921,6000,Sidewalk at stop
8921,6000,Traffic signal
8922,6000,Pavement at back door
8922,6000,Crosswalk near stop
8922,6000,Curb ramp near stop
8922,6000,Pavement at front door
8922,6000,Sidewalk at stop
8922,6000,Traffic signal
8923,6000,Sidewalk at stop
8924,6000,Pavement at back door
8924,6000,Crosswalk near stop
8924,6000,Curb ramp near stop
8924,6000,Pavement at front door
8924,6000,Sidewalk at stop
8924,6000,Traffic signal
8925,6000,Pavement at back door
8925,6000,Curb ramp near stop
8925,6000,Pavement at front door
8925,6000,Sidewalk at stop
8926,6000,Pavement at back door
8926,6000,Crosswalk near stop
8926,6000,Curb ramp near stop
8926,6000,Pavement at front door
8926,6000,Sidewalk at stop
8926,6000,Traffic signal
8927,6000,Pavement at back door
8927,6000,Crosswalk near stop
8927,6000,Curb ramp near stop
8927,6000,Pavement at front door
8927,6000,Shelter
8927,6000,Sidewalk at stop
8927,6000,Traffic signal
8928,6000,Pavement at back door
8928,6000,Crosswalk near stop
8928,6000,Curb ramp near stop
8928,6000,Pavement at front door
8928,6000,Sidewalk at stop
8928,6000,Traffic signal
8935,6000,Pavement at back door
8935,6000,Schedule display
8935,6000,Crosswalk near stop
8935,6000,Curb ramp near stop
8935,6000,Pavement at front door
8935,6000,Lighting at stop
8935,6000,Sidewalk at stop
8935,6000,Telephone near stop
8935,6000,Traffic signal
8936,6000,Pavement at back door
8936,6000,Schedule display
8936,6000,Bench near stop
8936,6000,Pavement at front door
8936,6000,Lighting at stop
8936,6000,Sidewalk at stop
8937,6000,TransitTracker sign
8937,6000,Schedule display
8937,6000,Bench near stop
8937,6000,Crosswalk near stop
8937,6000,Curb ramp near stop
8937,6000,Pavement at front door
8937,6000,Lighting at stop
8937,6000,Shelter
8937,6000,Sidewalk at stop
8937,6000,Garbage Can
8937,6000,Traffic signal
8938,6000,Pavement at back door
8938,6000,Bench near stop
8938,6000,Crosswalk near stop
8938,6000,Curb ramp near stop
8938,6000,Pavement at front door
8938,6000,Lighting at stop
8938,6000,Sidewalk at stop
8938,6000,Traffic signal
8940,6000,Pavement at back door
8940,6000,Schedule display
8940,6000,Pavement at front door
8940,6000,Lighting at stop
8940,6000,Sidewalk at stop
8944,6000,Pavement at back door
8944,6000,Bench near stop
8944,6000,Pavement at front door
8944,6000,Lighting at stop
8944,6000,Lighting at stop
8944,6000,Shelter
8944,6000,Sidewalk at stop
8945,6000,Lighting at stop
8946,6000,Lighting at stop
8948,6000,Schedule display
8949,6000,Pavement at back door
8949,6000,Schedule display
8949,6000,Bench near stop
8949,6000,Crosswalk near stop
8949,6000,Curb ramp near stop
8949,6000,Pavement at front door
8949,6000,Lighting at stop
8949,6000,Lighting at stop
8949,6000,Sidewalk at stop
8949,6000,Traffic signal
8950,6000,Pavement at back door
8950,6000,Schedule display
8950,6000,Crosswalk near stop
8950,6000,Curb ramp near stop
8950,6000,Pavement at front door
8950,6000,Sidewalk at stop
8950,6000,Traffic signal
8951,6000,Pavement at back door
8951,6000,Schedule display
8951,6000,Crosswalk near stop
8951,6000,Curb ramp near stop
8951,6000,Pavement at front door
8951,6000,Lighting at stop
8951,6000,Sidewalk at stop
8951,6000,Traffic signal
8954,6000,Pavement at back door
8954,6000,Schedule display
8954,6000,Pavement at front door
8954,6000,Sidewalk at stop
8956,6000,Pavement at back door
8956,6000,Schedule display
8956,6000,Pavement at front door
8956,6000,Lighting at stop
8956,6000,Sidewalk at stop
8961,6000,Schedule display
8962,6000,Schedule display
8963,6000,Pavement at back door
8963,6000,Schedule display
8963,6000,Bench near stop
8963,6000,Crosswalk near stop
8963,6000,Curb ramp near stop
8963,6000,Pavement at front door
8963,6000,Shelter
8963,6000,Sidewalk at stop
8963,6000,Telephone near stop
8981,6000,Pavement at back door
8981,6000,Schedule display
8981,6000,Bench near stop
8981,6000,Crosswalk near stop
8981,6000,Curb ramp near stop
8981,6000,Pavement at front door
8981,6000,Sidewalk at stop
8984,6000,Pavement at back door
8984,6000,Schedule display
8984,6000,Crosswalk near stop
8984,6000,Curb ramp near stop
8984,6000,Pavement at front door
8984,6000,Lighting at stop
8984,6000,Sidewalk at stop
8984,6000,Traffic signal
8985,6000,Pavement at back door
8985,6000,Schedule display
8985,6000,Curb ramp near stop
8985,6000,Lighting at stop
8985,6000,Sidewalk at stop
8985,6000,Traffic signal
8986,6000,Pavement at back door
8986,6000,Schedule display
8986,6000,Bench near stop
8986,6000,Crosswalk near stop
8986,6000,Curb ramp near stop
8986,6000,Pavement at front door
8986,6000,Lighting at stop
8986,6000,Shelter
8986,6000,Sidewalk at stop
8986,6000,Garbage Can
8986,6000,Telephone near stop
8986,6000,Traffic signal
8989,6000,Pavement at back door
8989,6000,Schedule display
8989,6000,Bench near stop
8989,6000,Bench near stop
8989,6000,Curb ramp near stop
8989,6000,Pavement at front door
8989,6000,Lighting at stop
8989,6000,Shelter
8989,6000,Shelter
8989,6000,Sidewalk at stop
8989,6000,Garbage Can
8991,6000,Pavement at back door
8991,6000,Schedule display
8991,6000,Bench near stop
8991,6000,Pavement at front door
8991,6000,Sidewalk at stop
8993,6000,Pavement at back door
8993,6000,Schedule display
8993,6000,Bench near stop
8993,6000,Crosswalk near stop
8993,6000,Curb ramp near stop
8993,6000,Pavement at front door
8993,6000,Sidewalk at stop
8993,6000,Traffic signal
8995,6000,Pavement at back door
8995,6000,Schedule display
8995,6000,Bench near stop
8995,6000,Curb ramp near stop
8995,6000,Pavement at front door
8995,6000,Sidewalk at stop
8998,6000,Schedule display
8999,6000,Schedule display
9000,6000,Pavement at back door
9000,6000,Schedule display
9000,6000,Curb ramp near stop
9000,6000,Pavement at front door
9000,6000,Lighting at stop
9000,6000,Sidewalk at stop
9001,6000,Pavement at back door
9001,6000,Curb ramp near stop
9001,6000,Pavement at front door
9001,6000,Lighting at stop
9001,6000,Sidewalk at stop
9002,6000,Pavement at back door
9002,6000,Pavement at front door
9002,6000,Sidewalk at stop
9004,6000,Pavement at back door
9004,6000,Curb ramp near stop
9004,6000,Pavement at front door
9004,6000,Sidewalk at stop
9005,6000,Pavement at back door
9005,6000,Curb ramp near stop
9005,6000,Pavement at front door
9005,6000,Sidewalk at stop
9007,6000,Pavement at back door
9007,6000,Schedule display
9007,6000,Pavement at front door
9007,6000,Sidewalk at stop
9008,6000,Schedule display
9008,6000,Lighting at stop
9009,6000,Pavement at back door
9009,6000,Schedule display
9009,6000,Curb ramp near stop
9009,6000,Pavement at front door
9009,6000,Lighting at stop
9009,6000,Sidewalk at stop
9010,6000,Pavement at back door
9010,6000,Schedule display
9010,6000,Bench near stop
9010,6000,Bench near stop
9010,6000,Crosswalk near stop
9010,6000,Curb ramp near stop
9010,6000,Pavement at front door
9010,6000,Lighting at stop
9010,6000,Shelter
9010,6000,Sidewalk at stop
9010,6000,Garbage Can
9010,6000,Traffic signal
9012,6000,Pavement at back door
9012,6000,Schedule display
9012,6000,Bench near stop
9012,6000,Crosswalk near stop
9012,6000,Curb ramp near stop
9012,6000,Pavement at front door
9012,6000,Lighting at stop
9012,6000,Sidewalk at stop
9012,6000,Traffic signal
9013,6000,Schedule display
9013,6000,Bench near stop
9013,6000,Crosswalk near stop
9013,6000,Curb ramp near stop
9013,6000,Lighting at stop
9013,6000,Sidewalk at stop
9013,6000,Traffic signal
9014,6000,Schedule display
9014,6000,Bench near stop
9014,6000,Crosswalk near stop
9014,6000,Curb ramp near stop
9014,6000,Lighting at stop
9014,6000,Sidewalk at stop
9014,6000,Traffic signal
9022,6000,Pavement at back door
9022,6000,Schedule display
9022,6000,Bench near stop
9022,6000,Bench near stop
9022,6000,Crosswalk near stop
9022,6000,Curb ramp near stop
9022,6000,Pavement at front door
9022,6000,Lighting at stop
9022,6000,Lighting at stop
9022,6000,Lighting at stop
9022,6000,Shelter
9022,6000,Sidewalk at stop
9022,6000,Garbage Can
9022,6000,Traffic signal
9026,6000,Pavement at back door
9026,6000,Schedule display
9026,6000,Crosswalk near stop
9026,6000,Curb ramp near stop
9026,6000,Pavement at front door
9026,6000,Lighting at stop
9026,6000,Sidewalk at stop
9026,6000,Traffic signal
9027,6000,Pavement at back door
9027,6000,Pavement at front door
9027,6000,Lighting at stop
9027,6000,Sidewalk at stop
9029,6000,Schedule display
9029,6000,Crosswalk near stop
9029,6000,Lighting at stop
9029,6000,Traffic signal
9030,6000,Pavement at back door
9030,6000,Schedule display
9030,6000,Bench near stop
9030,6000,Crosswalk near stop
9030,6000,Curb ramp near stop
9030,6000,Pavement at front door
9030,6000,Lighting at stop
9030,6000,Lighting at stop
9030,6000,Shelter
9030,6000,Sidewalk at stop
9031,6000,Pavement at back door
9031,6000,Schedule display
9031,6000,Bench near stop
9031,6000,Crosswalk near stop
9031,6000,Curb ramp near stop
9031,6000,Pavement at front door
9031,6000,Sidewalk at stop
9031,6000,Telephone near stop
9033,6000,Pavement at back door
9033,6000,Schedule display
9033,6000,Pavement at front door
9033,6000,Sidewalk at stop
9038,6000,Pavement at back door
9038,6000,Schedule display
9038,6000,Curb ramp near stop
9038,6000,Pavement at front door
9038,6000,Lighting at stop
9038,6000,Sidewalk at stop
9041,6000,Pavement at back door
9041,6000,Schedule display
9041,6000,Pavement at front door
9041,6000,Lighting at stop
9041,6000,Sidewalk at stop
9042,6000,Pavement at back door
9042,6000,Schedule display
9042,6000,Pavement at front door
9042,6000,Lighting at stop
9042,6000,Sidewalk at stop
9044,6000,Pavement at back door
9044,6000,Schedule display
9044,6000,Bench near stop
9044,6000,Crosswalk near stop
9044,6000,Curb ramp near stop
9044,6000,Pavement at front door
9044,6000,Sidewalk at stop
9044,6000,Telephone near stop
9044,6000,Traffic signal
9046,6000,Pavement at back door
9046,6000,Schedule display
9046,6000,Curb ramp near stop
9046,6000,Pavement at front door
9046,6000,Lighting at stop
9046,6000,Sidewalk at stop
9046,6000,Traffic signal
9047,6000,Pavement at back door
9047,6000,Crosswalk near stop
9047,6000,Curb ramp near stop
9047,6000,Pavement at front door
9047,6000,Lighting at stop
9047,6000,Sidewalk at stop
9047,6000,Traffic signal
9048,6000,Pavement at back door
9048,6000,Crosswalk near stop
9048,6000,Curb ramp near stop
9048,6000,Pavement at front door
9048,6000,Lighting at stop
9048,6000,Sidewalk at stop
9048,6000,Traffic signal
9050,6000,Pavement at back door
9050,6000,Schedule display
9050,6000,Bench near stop
9050,6000,Crosswalk near stop
9050,6000,Curb ramp near stop
9050,6000,Pavement at front door
9050,6000,Sidewalk at stop
9050,6000,Traffic signal
9051,6000,Pavement at back door
9051,6000,Schedule display
9051,6000,Bench near stop
9051,6000,Bench near stop
9051,6000,Crosswalk near stop
9051,6000,Curb ramp near stop
9051,6000,Pavement at front door
9051,6000,Lighting at stop
9051,6000,Sidewalk at stop
9051,6000,Traffic signal
9052,6000,Pavement at back door
9052,6000,Schedule display
9052,6000,Crosswalk near stop
9052,6000,Curb ramp near stop
9052,6000,Pavement at front door
9052,6000,Lighting at stop
9052,6000,Sidewalk at stop
9052,6000,Traffic signal
9053,6000,Pavement at back door
9053,6000,Schedule display
9053,6000,Bench near stop
9053,6000,Crosswalk near stop
9053,6000,Curb ramp near stop
9053,6000,Pavement at front door
9053,6000,Sidewalk at stop
9053,6000,Traffic signal
9054,6000,Schedule display
9054,6000,Bench near stop
9054,6000,Crosswalk near stop
9054,6000,Curb ramp near stop
9054,6000,Lighting at stop
9054,6000,Sidewalk at stop
9054,6000,Traffic signal
9055,6000,Pavement at back door
9055,6000,Bench near stop
9055,6000,Crosswalk near stop
9055,6000,Curb ramp near stop
9055,6000,Pavement at front door
9055,6000,Sidewalk at stop
9055,6000,Traffic signal
9056,6000,Pavement at back door
9056,6000,Schedule display
9056,6000,Bench near stop
9056,6000,Crosswalk near stop
9056,6000,Curb ramp near stop
9056,6000,Pavement at front door
9056,6000,Lighting at stop
9056,6000,Sidewalk at stop
9056,6000,Traffic signal
9059,6000,Schedule display
9059,6000,Crosswalk near stop
9059,6000,Curb ramp near stop
9059,6000,Lighting at stop
9059,6000,Sidewalk at stop
9059,6000,Traffic signal
9061,6000,Pavement at back door
9061,6000,Schedule display
9061,6000,Crosswalk near stop
9061,6000,Curb ramp near stop
9061,6000,Pavement at front door
9061,6000,Sidewalk at stop
9061,6000,Traffic signal
9065,6000,Pavement at back door
9065,6000,Curb ramp near stop
9065,6000,Pavement at front door
9065,6000,Lighting at stop
9065,6000,Sidewalk at stop
9067,6000,Pavement at back door
9067,6000,Pavement at front door
9067,6000,Lighting at stop
9067,6000,Sidewalk at stop
9068,6000,Pavement at back door
9068,6000,Bench near stop
9068,6000,Crosswalk near stop
9068,6000,Curb ramp near stop
9068,6000,Pavement at front door
9068,6000,Lighting at stop
9068,6000,Sidewalk at stop
9068,6000,Traffic signal
9069,6000,Lighting at stop
9070,6000,Pavement at back door
9070,6000,Crosswalk near stop
9070,6000,Curb ramp near stop
9070,6000,Pavement at front door
9070,6000,Sidewalk at stop
9070,6000,Traffic signal
9071,6000,Pavement at back door
9071,6000,Schedule display
9071,6000,Bench near stop
9071,6000,Curb ramp near stop
9071,6000,Pavement at front door
9071,6000,Lighting at stop
9071,6000,Sidewalk at stop
9071,6000,Garbage Can
9072,6000,Pavement at back door
9072,6000,Curb ramp near stop
9072,6000,Pavement at front door
9072,6000,Lighting at stop
9072,6000,Sidewalk at stop
9073,6000,Pavement at back door
9073,6000,Curb ramp near stop
9073,6000,Pavement at front door
9073,6000,Lighting at stop
9073,6000,Sidewalk at stop
9076,6000,Crosswalk near stop
9076,6000,Curb ramp near stop
9076,6000,Lighting at stop
9076,6000,Sidewalk at stop
9076,6000,Traffic signal
9077,6000,Pavement at back door
9077,6000,Pavement at front door
9077,6000,Lighting at stop
9077,6000,Sidewalk at stop
9078,6000,Pavement at back door
9078,6000,Schedule display
9078,6000,Crosswalk near stop
9078,6000,Curb ramp near stop
9078,6000,Pavement at front door
9078,6000,Lighting at stop
9078,6000,Sidewalk at stop
9078,6000,Traffic signal
9079,6000,Pavement at back door
9079,6000,Curb ramp near stop
9079,6000,Pavement at front door
9079,6000,Lighting at stop
9079,6000,Sidewalk at stop
9080,6000,Pavement at back door
9080,6000,Curb ramp near stop
9080,6000,Pavement at front door
9080,6000,Lighting at stop
9080,6000,Sidewalk at stop
9082,6000,Pavement at back door
9082,6000,Curb ramp near stop
9082,6000,Pavement at front door
9082,6000,Lighting at stop
9082,6000,Sidewalk at stop
9083,6000,Bench near stop
9083,6000,Lighting at stop
9084,6000,Pavement at back door
9084,6000,Bench near stop
9084,6000,Crosswalk near stop
9084,6000,Curb ramp near stop
9084,6000,Pavement at front door
9084,6000,Sidewalk at stop
9084,6000,Traffic signal
9085,6000,Pavement at back door
9085,6000,Crosswalk near stop
9085,6000,Curb ramp near stop
9085,6000,Pavement at front door
9085,6000,Lighting at stop
9085,6000,Sidewalk at stop
9085,6000,Traffic signal
9086,6000,Pavement at back door
9086,6000,Schedule display
9086,6000,Bench near stop
9086,6000,Pavement at front door
9086,6000,Lighting at stop
9086,6000,Protection from the weather
9086,6000,Sidewalk at stop
9086,6000,Garbage Can
9086,6000,Garbage Can
9092,6000,Pavement at back door
9092,6000,Crosswalk near stop
9092,6000,Curb ramp near stop
9092,6000,Pavement at front door
9092,6000,Lighting at stop
9092,6000,Sidewalk at stop
9092,6000,Traffic signal
9094,6000,Pavement at back door
9094,6000,Schedule display
9094,6000,Crosswalk near stop
9094,6000,Curb ramp near stop
9094,6000,Pavement at front door
9094,6000,Lighting at stop
9094,6000,Sidewalk at stop
9094,6000,Traffic signal
9095,6000,Pavement at back door
9095,6000,Schedule display
9095,6000,Pavement at front door
9095,6000,Lighting at stop
9095,6000,Shelter
9095,6000,Sidewalk at stop
9101,6000,Pavement at back door
9101,6000,Schedule display
9101,6000,Crosswalk near stop
9101,6000,Curb ramp near stop
9101,6000,Pavement at front door
9101,6000,Lighting at stop
9101,6000,Sidewalk at stop
9101,6000,Traffic signal
9103,6000,Pavement at back door
9103,6000,Schedule display
9103,6000,Bench near stop
9103,6000,Crosswalk near stop
9103,6000,Curb ramp near stop
9103,6000,Pavement at front door
9103,6000,Shelter
9103,6000,Sidewalk at stop
9103,6000,Traffic signal
9105,6000,Lighting at stop
9106,6000,Lighting at stop
9107,6000,Schedule display
9107,6000,Lighting at stop
9108,6000,Pavement at back door
9108,6000,Schedule display
9108,6000,Curb ramp near stop
9108,6000,Pavement at front door
9108,6000,Lighting at stop
9108,6000,Sidewalk at stop
9110,6000,Pavement at back door
9110,6000,Schedule display
9110,6000,Bench near stop
9110,6000,Crosswalk near stop
9110,6000,Curb ramp near stop
9110,6000,Pavement at front door
9110,6000,Sidewalk at stop
9110,6000,Traffic signal
9112,6000,Pavement at back door
9112,6000,Schedule display
9112,6000,Bench near stop
9112,6000,Crosswalk near stop
9112,6000,Curb ramp near stop
9112,6000,Pavement at front door
9112,6000,Lighting at stop
9112,6000,Sidewalk at stop
9112,6000,Traffic signal
9122,6000,Pavement at back door
9122,6000,Schedule display
9122,6000,Bench near stop
9122,6000,Crosswalk near stop
9122,6000,Curb ramp near stop
9122,6000,Pavement at front door
9122,6000,Lighting at stop
9122,6000,Sidewalk at stop
9122,6000,Telephone near stop
9122,6000,Traffic signal
9125,6000,Pavement at back door
9125,6000,Schedule display
9125,6000,Curb ramp near stop
9125,6000,Pavement at front door
9125,6000,Sidewalk at stop
9126,6000,Schedule display
9126,6000,Pavement at front door
9126,6000,Lighting at stop
9126,6000,Sidewalk at stop
